timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,accel_fwd_ms2,accel_lat_ms2,accel_vrt_ms2,velocity_fwd_ms,displacement_fwd_m,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
14:46:22.358,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,270.3,-49.7,1.0,,
14:46:23.397,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,308.3,-11.7,1.0,,
14:46:24.407,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,325.9,5.9,1.0,,
14:46:25.465,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,RIGHT_LANE_ONLY,366.0,46.0,0.5,,
14:46:26.542,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,308.5,-11.5,1.0,,
14:46:27.578,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,RIGHT_LANE_ONLY,313.6,-6.4,0.5,,
14:46:28.625,10.3,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,312.6,-7.4,1.0,,
14:46:29.636,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,277.1,-42.9,1.0,,
14:46:30.664,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,271.2,-48.8,1.0,,
14:46:31.695,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,272.8,-47.2,1.0,,
14:46:32.764,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,306.1,-13.9,1.0,,
14:46:33.781,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,296.1,-23.9,1.0,,
14:46:34.798,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,295.0,-25.0,1.0,,
14:46:35.823,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,302.5,-17.5,1.0,,
14:46:36.893,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,304.9,-15.1,1.0,,
14:46:37.961,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,304.0,-16.0,1.0,,
14:46:38.986,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,298.9,-21.1,1.0,,
14:46:40.004,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,301.8,-18.2,1.0,,
14:46:41.009,13.0,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,301.2,-18.8,1.0,,
14:46:42.028,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,298.1,-21.9,1.0,,
14:46:43.071,10.9,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,299.4,-20.6,1.0,,
14:46:44.099,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,301.5,-18.5,1.0,,
14:46:45.153,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,300.1,-19.9,1.0,,
14:46:46.234,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,302.7,-17.3,1.0,,
14:46:47.263,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,298.8,-21.2,1.0,,
14:46:48.264,11.0,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.2,-16.8,1.0,,
14:46:49.302,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,300.7,-19.3,1.0,,
14:46:50.330,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,304.6,-15.4,1.0,,
14:46:51.358,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,301.8,-18.2,1.0,,
14:46:52.386,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,302.2,-17.8,1.0,,
14:46:53.418,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.0,-17.0,1.0,,
14:46:54.454,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,302.6,-17.4,1.0,,
14:46:55.498,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,304.0,-16.0,1.0,,
14:46:56.532,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,302.7,-17.3,1.0,,
14:46:57.554,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,302.2,-17.8,1.0,,
14:46:58.589,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,298.1,-21.9,1.0,,
14:46:59.651,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,299.8,-20.2,1.0,,
14:47:00.715,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,301.8,-18.2,1.0,,
14:47:01.771,12.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,325.0,5.0,1.0,,
14:47:02.812,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,347.2,27.2,1.0,,
14:47:03.826,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,332.8,12.8,1.0,,
14:47:04.855,10.4,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,361.7,41.7,1.0,,
14:47:05.887,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,464.5,144.5,1.0,,
14:47:06.924,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,512.3,192.3,1.0,,
14:47:07.948,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.9,-16.1,1.0,,
14:47:08.976,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,299.4,-20.6,1.0,,
14:47:10.003,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,298.8,-21.2,1.0,,
14:47:11.059,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,299.4,-20.6,1.0,,
14:47:12.091,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,299.7,-20.3,1.0,,
14:47:13.121,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,300.1,-19.9,1.0,,
14:47:14.173,9.9,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,299.5,-20.5,1.0,,
14:47:15.249,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,298.5,-21.5,1.0,,
14:47:16.321,9.3,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,295.6,-24.4,1.0,,
14:47:17.369,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,313.6,-6.4,1.0,,
14:47:18.401,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,311.7,-8.3,1.0,,
14:47:19.441,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,313.5,-6.5,1.0,,
14:47:20.472,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,313.0,-7.0,1.0,,
14:47:21.483,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,308.5,-11.5,1.0,,
14:47:22.495,11.1,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,328.0,8.0,1.0,,
14:47:23.574,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,342.9,22.9,1.0,,
14:47:24.641,9.1,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,338.2,18.2,1.0,,
14:47:25.688,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.7,-5.3,1.0,,
14:47:26.749,10.4,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,318.2,-1.8,1.0,,
14:47:27.809,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,320.0,-0.0,1.0,,
14:47:28.836,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,321.5,1.5,1.0,,
14:47:29.903,9.2,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,323.7,3.7,1.0,,
14:47:30.941,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.8,-16.2,1.0,,
14:47:32.034,9.2,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,294.9,-25.1,1.0,,
14:47:33.036,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,297.1,-22.9,1.0,,
14:47:34.077,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,313.4,-6.6,1.0,,
14:47:35.088,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,313.6,-6.4,1.0,,
14:47:36.118,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.3,-5.7,1.0,,
14:47:37.155,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.1,-5.9,1.0,,
14:47:38.196,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.3,-5.7,1.0,,
14:47:39.219,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,313.5,-6.5,1.0,,
14:47:40.262,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,313.1,-6.9,1.0,,
14:47:41.321,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,308.2,-11.8,1.0,,
14:47:42.349,11.0,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.2,-16.8,1.0,,
14:47:43.401,10.4,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.1,-16.9,1.0,,
14:47:44.435,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.2,-16.8,1.0,,
14:47:45.462,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.2,-16.8,1.0,,
14:47:46.474,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.1,-16.9,1.0,,
14:47:47.478,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.7,-16.3,1.0,,
14:47:48.567,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,302.2,-17.8,1.0,,
14:47:49.576,10.9,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,300.4,-19.6,1.0,,
14:47:50.607,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,294.9,-25.1,1.0,,
14:47:51.629,12.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,307.9,-12.1,1.0,,
14:47:52.658,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,316.6,-3.4,1.0,,
14:47:53.696,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,315.9,-4.1,1.0,,
14:47:54.738,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,318.0,-2.0,1.0,,
14:47:55.746,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,318.5,-1.5,1.0,,
14:47:56.788,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,319.1,-0.9,1.0,,
14:47:57.815,12.3,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,319.9,-0.1,1.0,,
14:47:58.866,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,RIGHT_LANE_ONLY,311.3,-8.7,0.5,,
14:47:59.894,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.6,-5.4,1.0,,
14:48:00.920,10.9,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,RIGHT_LANE_ONLY,313.9,-6.1,0.5,,
14:48:01.940,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.0,-6.0,1.0,,
14:48:02.969,10.4,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,RIGHT_LANE_ONLY,313.8,-6.2,0.5,,
14:48:04.003,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.0,-6.0,1.0,,
14:48:05.050,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,RIGHT_LANE_ONLY,313.9,-6.1,0.5,,
14:48:06.083,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.0,-6.0,1.0,,
14:48:07.086,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,RIGHT_LANE_ONLY,313.8,-6.2,0.5,,
14:48:08.131,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,314.1,-5.9,1.0,,
14:48:09.169,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,RIGHT_LANE_ONLY,314.0,-6.0,0.5,,
14:48:10.213,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,315.8,-4.2,1.0,,
14:48:11.241,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,317.8,-2.2,1.0,,
14:48:12.277,10.3,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,326.7,6.7,1.0,,
14:48:13.278,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,311.3,-8.7,1.0,,
14:48:14.327,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,310.7,-9.3,1.0,,
14:48:15.355,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,308.8,-11.2,1.0,,
14:48:16.369,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,307.6,-12.4,1.0,,
14:48:17.395,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,305.6,-14.4,1.0,,
14:48:18.492,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,306.2,-13.8,1.0,,
14:48:19.517,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,306.8,-13.2,1.0,,
14:48:20.530,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,307.1,-12.9,1.0,,
14:48:21.551,11.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,309.4,-10.6,1.0,,
14:48:22.636,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,317.2,-2.8,1.0,,
14:48:23.639,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,310.0,-10.0,1.0,,
14:48:24.719,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,304.0,-16.0,1.0,,
14:48:25.778,12.4,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,303.6,-16.4,1.0,,
14:48:26.795,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,305.7,-14.3,1.0,,
14:48:27.822,10.5,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,306.9,-13.1,1.0,,
14:48:28.847,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,307.5,-12.5,1.0,,
14:48:29.867,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,309.3,-10.7,1.0,,
14:48:30.913,9.2,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,311.3,-8.7,1.0,,
14:48:31.960,9.3,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,372.0,52.0,1.0,,
14:48:32.972,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,331.9,11.9,1.0,,
14:48:33.990,11.4,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,355.5,35.5,1.0,,
14:48:35.014,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,356.2,36.2,1.0,,
14:48:36.030,10.9,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,339.0,19.0,1.0,,
14:48:37.062,10.8,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,333.7,13.7,1.0,,
14:48:38.085,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,331.9,11.9,1.0,,
14:48:39.119,11.0,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,337.4,17.4,1.0,,
14:48:40.137,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,340.9,20.9,1.0,,
14:48:41.163,10.7,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,341.3,21.3,1.0,,
14:48:42.175,10.6,MANUAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.19,CENTER_DUAL,341.2,21.2,1.0,,
