timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
19:26:32.775,1.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,,320.0,0.0,0.0,,
19:26:33.842,8.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,250.4,-69.6,1.0,,
19:26:34.850,9.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,244.5,-75.5,1.0,,
19:26:35.854,11.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,243.8,-76.2,1.0,,
19:26:36.928,9.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,244.6,-75.4,1.0,,
19:26:37.993,10.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,246.5,-73.5,1.0,,
19:26:38.999,11.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,247.4,-72.6,1.0,,
19:26:40.078,10.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,248.0,-72.0,1.0,,
19:26:41.142,10.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,247.7,-72.3,1.0,,
19:26:42.203,10.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,247.2,-72.8,1.0,,
19:26:43.274,11.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,248.4,-71.6,1.0,,
19:26:44.352,11.2,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,249.8,-70.2,1.0,,
19:26:45.427,11.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,249.7,-70.3,1.0,,
19:26:46.516,9.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,244.7,-75.3,1.0,,
19:26:47.527,8.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,243.8,-76.2,1.0,,
19:26:48.607,8.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,243.3,-76.7,1.0,,
