timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
20:15:57.786,1.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,,320.0,0.0,0.0,,
20:15:58.833,6.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,371.4,51.4,1.0,,
20:15:59.948,8.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,337.8,17.8,1.0,,
20:16:00.951,8.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,274.1,-45.9,1.0,,
20:16:02.025,9.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,233.7,-86.3,1.0,,
20:16:03.102,8.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,203.4,-116.6,1.0,,
20:16:04.187,10.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,203.8,-116.2,0.5,,
20:16:05.224,10.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.1,-115.9,0.5,,
20:16:06.292,10.2,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.2,-115.8,0.5,,
20:16:07.343,10.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.3,-115.7,0.5,,
20:16:08.410,10.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.4,-115.6,0.5,,
20:16:09.471,10.2,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.4,-115.6,0.5,,
20:16:10.487,7.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.4,-115.6,0.5,,
20:16:11.575,10.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.4,-115.6,0.5,,
20:16:12.623,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:13.680,9.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:14.754,10.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:15.791,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:16.829,10.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:17.875,10.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:18.922,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:20.047,7.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:21.051,10.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:22.093,10.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:23.144,10.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:24.185,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:25.229,10.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.5,-115.5,0.5,,
20:16:26.276,10.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,204.4,-115.6,0.5,,
