timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
20:37:15.972,1.2,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,,320.0,0.0,0.0,,
20:37:17.073,9.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,356.9,36.9,1.0,,
20:37:18.089,8.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,352.1,32.1,1.0,,
20:37:19.157,7.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,350.8,30.8,1.0,,
20:37:20.166,8.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,346.5,26.5,1.0,,
20:37:21.213,9.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,344.5,24.5,1.0,,
20:37:22.250,9.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,343.0,23.0,1.0,,
20:37:23.297,9.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,342.3,22.3,1.0,,
20:37:24.298,9.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,341.7,21.7,1.0,,
20:37:25.371,9.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,341.3,21.3,1.0,,
20:37:26.478,9.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,341.1,21.1,1.0,,
20:37:27.547,9.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,341.1,21.1,1.0,,
20:37:28.626,9.4,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,341.1,21.1,1.0,,
20:37:29.631,8.3,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,341.1,21.1,1.0,,
20:37:30.748,9.1,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,340.9,20.9,1.0,,
20:37:31.846,8.3,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,340.7,20.7,1.0,,
20:37:32.862,8.3,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,340.6,20.6,1.0,,
20:37:33.872,9.5,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,340.6,20.6,1.0,,
20:37:34.953,8.6,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,340.5,20.5,1.0,,
20:37:36.061,8.9,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,340.3,20.3,1.0,,
20:37:37.141,9.5,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,CENTER_DUAL,340.2,20.2,1.0,,
20:37:38.239,8.2,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,340.2,20.2,1.0,,
20:37:39.328,9.1,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,340.2,20.2,1.0,,
20:37:40.427,9.6,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,340.4,20.4,1.0,,
20:37:41.499,8.5,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,340.7,20.7,1.0,,
20:37:42.596,8.9,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,341.0,21.0,1.0,,
20:37:43.698,8.2,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,341.4,21.4,1.0,,
20:37:44.795,9.5,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,341.8,21.8,1.0,,
20:37:45.878,9.1,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,342.0,22.0,1.0,,
20:37:46.943,8.9,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,342.3,22.3,1.0,,
20:37:48.047,9.1,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,342.5,22.5,1.0,,
20:37:49.155,9.1,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,342.5,22.5,1.0,,
20:37:50.194,10.0,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,358.8,38.8,1.0,,
20:37:51.292,7.8,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,297.7,-22.3,1.0,,
20:37:52.312,7.9,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,278.5,-41.5,1.0,,
20:37:53.324,8.7,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,274.5,-45.5,1.0,,
20:37:54.331,8.7,MANUAL,0,0,0.0,0.0,0.0,8.23,4.01,CENTER_DUAL,276.5,-43.5,1.0,,
