timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
20:09:03.117,1.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,,320.0,0.0,0.0,,
20:09:04.217,9.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,262.0,-58.0,1.0,,
20:09:05.231,9.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,255.8,-64.2,1.0,,
20:09:06.260,9.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,253.7,-66.3,1.0,,
20:09:07.285,9.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,252.2,-67.8,1.0,,
20:09:08.339,8.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,244.3,-75.7,1.0,,
20:09:09.362,9.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,236.6,-83.4,1.0,,
20:09:10.414,9.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,236.1,-83.9,1.0,,
20:09:11.439,9.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,223.5,-96.5,1.0,,
20:09:12.450,9.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,204.4,-115.6,1.0,,
20:09:13.492,9.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,214.6,-105.4,0.5,,
20:09:14.574,10.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,215.9,-104.1,0.5,,
20:09:15.628,9.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,216.5,-103.5,0.5,,
20:09:16.637,8.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,216.8,-103.2,0.5,,
20:09:17.722,10.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,216.8,-103.2,0.5,,
20:09:18.757,10.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,216.3,-103.7,0.5,,
20:09:19.788,10.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,208.2,-111.8,0.5,,
20:09:20.830,10.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,208.0,-112.0,0.5,,
20:09:21.881,9.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,207.8,-112.2,0.5,,
20:09:22.931,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,206.6,-113.4,0.5,,
20:09:23.984,10.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,205.8,-114.2,0.5,,
20:09:25.044,10.0,MANUAL,0,0,0.0,0.0,0.0,4.94,3.83,LEFT_LANE_ONLY,205.2,-114.8,0.5,,
20:09:26.118,10.5,MANUAL,0,0,0.0,0.0,0.0,4.94,3.83,LEFT_LANE_ONLY,207.2,-112.8,0.5,,
20:09:27.177,10.7,MANUAL,0,0,0.0,0.0,0.0,6.1,4.02,LEFT_LANE_ONLY,209.0,-111.0,0.5,,
20:09:28.264,11.0,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,LEFT_LANE_ONLY,210.0,-110.0,0.5,,
20:09:29.355,9.9,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,LEFT_LANE_ONLY,210.6,-109.4,0.5,,
20:09:30.418,10.4,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,LEFT_LANE_ONLY,210.9,-109.1,0.5,,
20:09:31.485,9.4,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,LEFT_LANE_ONLY,211.1,-108.9,0.5,,
20:09:32.542,9.5,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,LEFT_LANE_ONLY,211.2,-108.8,0.5,,
20:09:33.605,10.3,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,LEFT_LANE_ONLY,211.3,-108.7,0.5,,
20:09:34.662,10.3,MANUAL,0,0,0.0,0.0,0.0,7.09,4.01,LEFT_LANE_ONLY,211.3,-108.7,0.5,,
