timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
20:57:11.626,1.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,,320.0,0.0,0.0,,
20:57:12.640,11.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,173.3,-146.7,1.0,,
20:57:13.711,11.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,253.9,-66.1,0.5,,
20:57:14.779,11.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,241.1,-78.9,1.0,,
20:57:15.801,11.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,238.4,-81.6,1.0,,
20:57:16.809,9.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,241.3,-78.7,1.0,,
20:57:17.864,10.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,239.2,-80.8,1.0,,
20:57:18.879,10.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,209.7,-110.3,1.0,,
20:57:19.976,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,234.3,-85.7,0.5,,
20:57:21.047,9.2,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,233.1,-86.9,1.0,,
20:57:22.101,9.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,259.7,-60.3,0.5,,
20:57:23.242,6.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,262.6,-57.4,0.5,,
20:57:24.321,9.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,262.5,-57.5,1.0,,
20:57:25.343,9.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,253.2,-66.8,0.5,,
20:57:26.387,9.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,251.0,-69.0,0.5,,
20:57:27.392,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,243.0,-77.0,0.5,,
20:57:28.427,11.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,240.6,-79.4,0.5,,
20:57:29.481,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,244.8,-75.2,0.5,,
20:57:30.523,10.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,247.3,-72.7,0.5,,
20:57:31.585,10.2,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,251.1,-68.9,0.5,,
20:57:32.668,10.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,251.6,-68.4,0.5,,
20:57:33.670,9.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,252.2,-67.8,0.5,,
20:57:34.754,11.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,251.9,-68.1,0.5,,
20:57:35.757,10.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,248.9,-71.1,0.5,,
20:57:36.805,12.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,245.5,-74.5,0.5,,
20:57:37.852,11.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,245.1,-74.9,0.5,,
20:57:38.948,11.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,245.5,-74.5,0.5,,
20:57:39.955,10.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,243.9,-76.1,0.5,,
20:57:41.020,11.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,245.4,-74.6,0.5,,
20:57:42.059,12.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,248.0,-72.0,0.5,,
20:57:43.137,10.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,246.3,-73.7,0.5,,
20:57:44.204,9.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,248.0,-72.0,0.5,,
20:57:45.218,11.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,249.2,-70.8,0.5,,
20:57:46.319,11.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,249.7,-70.3,0.5,,
20:57:47.320,11.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,250.3,-69.7,0.5,,
20:57:48.321,11.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,250.4,-69.6,0.5,,
20:57:49.410,11.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,233.9,-86.1,0.5,,
20:57:50.423,10.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,232.7,-87.3,0.5,,
20:57:51.508,11.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,232.0,-88.0,0.5,,
20:57:52.517,11.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,231.6,-88.4,0.5,,
20:57:53.588,11.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,231.1,-88.9,0.5,,
20:57:54.674,10.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,230.6,-89.4,0.5,,
20:57:55.725,11.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,230.6,-89.4,0.5,,
20:57:56.728,11.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,230.8,-89.2,0.5,,
20:57:57.734,11.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,231.3,-88.7,0.5,,
20:57:58.783,10.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,236.5,-83.5,0.5,,
20:57:59.786,11.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,254.7,-65.3,0.5,,
20:58:00.815,9.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,257.9,-62.1,0.5,,
20:58:01.822,11.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,258.9,-61.1,0.5,,
20:58:02.889,10.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,253.0,-67.0,0.5,,
20:58:03.918,11.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,252.5,-67.5,0.5,,
20:58:04.936,12.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,250.0,-70.0,0.5,,
