timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
20:08:33.130,1.3,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,,320.0,0.0,0.0,,
20:08:34.138,9.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,369.8,49.8,1.0,,
20:08:35.309,3.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,369.8,49.8,1.0,,
20:08:36.356,8.1,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,381.5,61.5,1.0,,
20:08:37.471,8.5,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,381.8,61.8,1.0,,
20:08:38.490,8.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,381.1,61.1,1.0,,
20:08:39.582,9.2,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,381.0,61.0,1.0,,
20:08:40.598,8.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,376.6,56.6,1.0,,
20:08:41.642,8.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,375.6,55.6,1.0,,
20:08:42.663,8.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,374.7,54.7,1.0,,
20:08:43.733,9.0,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,373.8,53.8,1.0,,
20:08:44.814,8.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,370.7,50.7,1.0,,
20:08:45.873,8.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,376.9,56.9,1.0,,
20:08:46.916,8.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,374.6,54.6,1.0,,
20:08:47.953,8.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,373.7,53.7,1.0,,
20:08:48.969,9.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,325.6,5.6,1.0,,
20:08:50.070,8.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,216.4,-103.6,1.0,,
20:08:51.170,9.4,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,CENTER_DUAL,213.0,-107.0,1.0,,
20:08:52.254,9.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,200.4,-119.6,0.5,,
20:08:53.360,8.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,195.5,-124.5,0.5,,
20:08:54.417,10.9,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,195.9,-124.1,0.5,,
20:08:55.441,10.7,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,194.8,-125.2,0.5,,
20:08:56.455,10.8,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,196.1,-123.9,0.5,,
20:08:57.482,10.6,MANUAL,0,0,0.0,0.0,0.0,4.17,6.89,LEFT_LANE_ONLY,194.5,-125.5,0.5,,
